intitule,adresse,codepostal,ville,telephone,latitude,longitude,
Tribunal d'Instance d'Aubagne,La Malounière Avenue de Verdun ,13400,AUBAGNE,+33 4 42 82 01 88,43.287531,5.576811,
Tribunal d'Instance de Rodez,Boulevard de Guizard BP 3215 ,12032,RODEZ CEDEX 9,+33 5 65 73 43 05,44.349242,2.572401,
Tribunal d'Instance de Caen,25 Place de la République B.P. 508 ,14035,CAEN CEDEX 1,+33 2 31 86 08 98,49.180795,-0.364061,
Tribunal d'Instance de Salon-de-Provence,481 Boulevard de la République B.P. 19 ,13651,SALON DE PROVENCE CEDEX,+33 4 90 56 05 46,43.640473,5.089142,
Tribunal d'Instance de Bourges,1 rue du Général Ferrié  ,18023,BOURGES CEDEX,+33 2 34 34 60 20,47.092149,2.393777,
Tribunal d'Instance d'Aurillac,21 Place du Square B.P. 619 ,15006,AURILLAC CEDEX,+33 4 71 48 88 00,44.928934,2.443212,
Tribunal d'instance de Montbard,2 rue d'Abrantès BP 77 ,21506,MONTBARD CEDEX,,47.623985,4.3385386,
Tribunal d'Instance de Tulle,Quai Gabriel Péri  ,19012,TULLE CEDEX,+33 5 55 26 71 16,45.263366,1.767924,
Tribunal d'Instance de Quimper,77 Rue du Président Sadate  ,29018,QUIMPER CEDEX,+33 2 98 10 14 00,47.9755613,-4.0971902,
Tribunal d'Instance de Guéret,2 rue des Tanneries  ,23000,GUERET,+33 5 55 51 96 00,46.168995,1.872799,
Tribunal d'Instance de Bastia,Rond Point de Moro Giafferi  ,20407,BASTIA CEDEX,+33 4 95 55 23 00,42.7021365,9.4507475,
Tribunal d'Instance d'Ajaccio,Palais du Finosello Av. Maréchal Lyautey  BP 10973 ,20700,AJACCIO CEDEX 9,+33 4 95 23 77 60,41.942438,8.747068,
Permanence d’information et d’orientation juridiques de Pau,Tribunal de grande instance Place de la Libération ,64034,PAU CEDEX,+33 5 59 82 46 15,43.298082,-0.371196,
Permanence d’information et d’orientation juridiques de Pau,Cour d'appel Place de la Libération ,64000,PAU,,43.2976549,-0.3716918,
Relais d'accès au droit dédié aux plus démunis de Dax,Maison du logement Avenue du Sablar ,40100,DAX,,43.7149077,-1.0568765,
Permanence d’information et d’orientation juridiques de Pau,Mairie Complexe de la République Salle 608,64000,PAU,+33 5 59 27 92 43,43.312047,-0.357387,
Permanence d’information et d’orientation juridiques de Pau,CIDFF Complexe de la République Rue Carnot,64000,PAU,+33 5 59 27 92 43,43.302274,-0.369022,
Point d'accès au droit de Perpignan,Maison d’accès aux droits 1 place Joseph Deloncle ,66000,PERPIGNAN,+33 4 68 66 34 56,42.6975987,2.9000095,
Permanence d’information et d’orientation juridiques spécialisée Aide aux tuteurs familiaux,Tribunal d'instance Place Pierre Flotte ,34070,Montpellier,+33 4 67 12 60 22,43.608176,3.8794455,
Relais d'accès au droit dédié aux plus démunis de Mont-De-Marsan,Secours catholique Place Pancaut ,40000,MONT DE MARSAN,,43.8896136,-0.502744,
Permanence d’information et d’orientation juridiques de Mont-De-Marsan,Boutique de la famille 6 rue Dominique de Gourgues ,40000,MONT DE MARSAN,+33 5 58 06 15 15,43.892241,-0.502211,
Point d'accès au droit dédié aux jeunes/mineurs,Espace Montpellier Jeunesse 6 rue Maguelone ,34000,MONTPELLIER,+33 4 67 92 30 60,43.606892,3.879797,
Point d'accès au droit dédié aux jeunes/mineurs,Point d’Information Jeunesse (PIJ) 13 avenue Pierre Verdier ,34500,BEZIERS,+33 4 67 49 52 49,43.34541,3.238436,
Point d'accès au droit dédié aux jeunes/mineurs,Centre Régional d’Information Jeunesse (CRIJ) 3 avenue Charles Flahaut ,34000,MONTPELLIER,+33 4 67 04 36 66,43.618292,3.866636,
Consultations avocats,Mairie annexe de Chateaurenard Rue Jentelin Rez-de-chaussée n°4,13160,Châteaurenard,+33 4 90 24 35 35,43.8819591,4.8553598,
Antenne juridique et de médiation,Maison des Associations Place Evariste Gras ,13600,La Ciotat,+33 4 42 83 84 10,43.177587,5.616321,
Permanence d’information et d’orientation juridiques de Nice,Chambre départementale des huissiers de justice des Alpes-Maritimes 4 rue Masséna ,6000,NICE,+33 4 93 87 70 38,43.697784,7.268592,
Centre d'Accès au Droit des Etrangers CADE,Centre d’Accès au Droit des Etrangers (CADE) 8 Rue Dugommier ,13001,Marseille,+33 4 91 62 72 93,43.2978085,5.3810357,
Antenne juridique et de médiation Saint-Louis,Cité Campagne Lévèque 22 boulevard Ledru-Rollin ,13015,MARSEILLE,+33 4 91 60 61 92,43.34359,5.356504,
Antenne juridique et de médiation Kallisté-Granière,Centre social Kallisté-La Granière Chemin des Bourrely ,13015,MARSEILLE,+33 4 91 51 15 97,43.379081,5.361024,
Antenne juridique et de médiation,Maison de quartier Le Château Blanc  ,13400,Aubagne,+33 4 42 03 23 42,43.29709,5.556385,
Maison de Justice et du Droit de Martigues,Pays Martégal Place Paradis Saint Roch ,13500,Martigues,+33 4 42 41 32 20,43.409536,5.037637,
Consultations avocats de l'enfant,Palais de Justice Bibliothèque de l’Ordre Place de Verdun,13100,Aix-en-Provence,+33 4 42 21 72 49,43.5283702,5.4511928,
Maison de Justice et du Droit de Salon-de-Provence,Place Passelaigue  ,13300,Salon-de-Provence,+33 4 90 45 32 80,43.639928,5.098382,
Consultations avocats,Centre Social les Amandiers 8 Allée des Amandiers ,13100,Aix-en-Provence,+33 4 42 20 83 20,43.532359,5.410849,
Consultations avocats,Palais de Justice - Ordre des Avocats Place de Verdun ,13100,Aix-en-Provence,+33 4 42 21 72 49,43.5284302125,5.45067593121,
Maison de Justice et du Droit d'Aix-en-Provence (Jas du Bouffan),2 Rue Raoul Follereau Bâtiment I Logirem ,13100,Aix-en-Provence,+33 4 42 20 90 32,43.5240000258,5.41610849738,
Consultations avocats,Centre Communal d'Action Sociale d’Encagnane (CCAS) Place Romée de Villeneuve ,13100,Aix-en-Provence,+33 4 42 17 99 22,43.5234450312,5.43362701587,
Permanence d’information et d’orientation juridiques dédiée aux jeunes/mineurs,ADNSEA - Service Droit des Jeunes 1 Rue d'Artois ,59600,Maubeuge,,50.2741013,3.9773349,
Association de Prévention et de Réinsertion sociale,18 Rue Laurent Vibert  ,13090,Aix-en-Provence,+33 4 42 52 29 00,43.5337306,5.4313564,
Association de Soutien à la Médiation et aux Antennes Juridiques,120 Rue de Rome  ,13006,Marseille,+33 4 91 33 37 40,43.2894285,5.3817881,
Permanence d’information et d’orientation juridiques,CAF 10 Rue de Paris ,59140,Dunkerque,+33 820 25 59 40,51.0294724,2.3743457,
Point d'accès au droit de Lille,CAF 82 rue Brûle Maison ,59000,LILLE,+33 820 25 59 70,50.626049,3.06127,
Permanence d’information et d’orientation juridiques de Nice,Maison du Département 6 avenue des Phocéens ,6000,NICE,+33 4 97 20 18 80,43.695654,7.269167,
Permanence d’information et d’orientation juridiques,Palais Rusca Place du Palais de Justice ,6000,Nice,+33 4 92 17 71 16,43.696633,7.2737625,
Point Info Famille de Nice,Service social de Proximité de la Ville de Nice 6 rue Tonduti de l'Escarène ,6000,NICE,+33 4 97 13 27 46,43.700824,7.276289,
Permanence d’information et d’orientation juridiques de Nice,Tribunal de grande instance Place du Palais de Justice ,6000,NICE,+33 4 92 17 70 62,43.696467,7.273708,
Association Départementale d'Actions Educatives,16 Boulevard Carnot B.P. 201 ,62004,Arras,+33 3 21 71 30 79,50.287425,2.7738,
Association Socio-Educative et Judiciaire du Pas de Calais,Centre Jean Monnet 2 Place de l'Europe Entrée A,62400,Béthune,+33 3 21 61 18 67,50.531842,2.6377151,
Service d'Accueil et d'Entraide,78A Avenue de la République B.P. 148 ,68003,Colmar cedex,+33 3 89 41 50 93,48.0724235,7.3483597,
Association d'Aide aux Victimes; d'Accès au Droit et de Médiation Pénale,36 Allée Reuss  ,67100,Strasbourg,+33 3 88 79 79 30,48.544162,7.770674,
Association d'Action Educative et Sociale,Service Adultes 8 Rue du Fort Louis ,59951,Dunkerque cedex 01,+33 3 28 64 83 74,51.029201,2.374753,
Association Départementale d'Aide aux Victimes d'Infractions Pénales de la Mayenne,"Résidence ""Les Remparts"" Porte C 14 Rue des Curés",53000,Laval,+33 2 43 56 40 57,48.0683741,-0.7740796,
Association de Services Spécialisés pour Enfants et Adolescents en Difficulté,23 Rue Malus  ,59046,Lille cedex,+33 3 20 16 28 60,50.627045,3.0682933,
Association Départementale d'Accompagnement du Justiciable du Nord,8 Rue Alfred Dumont 1er étage ,59140,Dunkerque,+33 3 28 21 16 78,51.0342918,2.3768199,
Association de Médiation Pénale Montpelliéraine,10 Avenue de Lodève  ,34000,Montpellier,+33 4 67 29 86 20,43.609371,3.865424,
Service de Médiation - Réparation,195bis Boulevard F. Roosevelt  ,33800,Bordeaux,+33 5 57 35 46 90,44.8151714,-0.5734562,
Association Régionale pour l'Insertion,70 Rue Sidi Brahim  ,38100,Grenoble,+33 4 76 48 60 74,45.1752652,5.7162355,
Association pour la Protection de l'Enfance et de l'Adolescence,59 Avenue de Fès Bâtiment D ,34080,Montpellier,+33 4 67 42 66 44,43.6358595,3.8298904,
Association REVIVRE,10 Allée de Jumièges  ,14000,Caen,+33 2 31 44 23 57,49.2137713,-0.3729536,
Association d'Aide aux victimes; de Contrôle Judiciaire Socio-éducatif; d'Enquêtes de personnalité et de Médiation pénale,Tribunal de Grande Instance Place Fontette ,14052,Caen cedex,+33 2 31 35 67 10,49.181939,-0.370636,
PRADO 33,Service d'Enquête pénale 28 Rue Judaïque ,33000,Bordeaux,+33 5 56 48 65 64,44.84154,-0.5825,
Association d'Aide aux Victimes et de Médiation Judiciaire d'Evreux et du Département de l'Eure,22 Rue Joliot Curie B.P. 3314 ,27033,Evreux,+33 2 32 23 15 15,49.0107039,1.1633858,
Permanence d’information et d’orientation juridiques,Tribunal de Grande Instance 7 Rue des Huguenots ,45044,Orléans cedex 1,,47.904966,1.9072179,
Point d'accès au droit de Tours,Centre de Vie du Sanitas 10 place Neuve ,37000,TOURS,+33 2 47 31 39 00,47.383633,0.696437,
Aide aux victimes,Tribunal de Grande Instance 8 Rue des Arènes Porte G; 1er étage,18023,Bourges cedex,+33 2 48 68 33 57 (aux heures de permanence),47.0846169394,2.39244047354,
Point d'Accès au Droit,Mairie de Bourges_Annexe du Val d'Auron Place Martin Luther King ,18000,Bourges,+33 6 85 42 95 14,47.0636906813,2.39789905026,
Point d'Accès au Droit,Mairie de Bourges_Annexe de la Chancellerie 13 Rue Jean Rameau ,18000,Bourges,+33 2 48 67 58 89,47.1054982886,2.40529359392,
Point d'Accès au Droit,Mairie de Bourges_Annexe d'Asnières les Bourges 7 Rue Danton ,18000,Bourges,+33 2 48 68 33 83,47.1218875163,2.40827212632,
Point d'accès au droit de Nevers,Mairie de quartier Ouest (Montots) 9 rue Jules Verne ,58000,NEVERS,+33 3 86 71 83 90,46.992561,3.131419,
Point d'accès au droit de Nevers,Mairie de quartier Est (Courlis) Place du Grand-Courlis ,58000,NEVERS,+33 3 86 71 67 40,46.983187,3.187012,
Relais d'accès au droit de Libourne,Tribunal de grande instance 22 rue Thiers ,33505,LIBOURNE CEDEX,+33 5 56 01 28 69,44.9138587,-0.244461,
Permanence d’information et d’orientation juridiques spécialisée Information médiation familiale de Montpellier,Tribunal de grande instance Place Pierre Flotte ,34070,MONTPELLIER,+33 4 67 12 62 95,43.61053,3.868968,
Point d'accès au droit de Montpellier,Maison pour tous François Villon Petit Bard Rue des Araucarias,34000,MONTPELLIER,+33 4 67 45 04 57,43.60799,3.839062,
Point d'accès au droit de Sète,Centre social Villefranche 1 rue Villefranche ,34207,SETE CEDEX,+33 4 99 57 20 90,43.400798,3.6933374,
Point d'accès au droit de Carcassonne,Maison de l'Enfance et de la Famille 10 rue A. Guiraud ,11000,CARCASSONNE,+33 4 68 77 79 07,43.2126053,2.3560999,
Point d'accès au droit de Saumur,Maison des Associations Espace Jean Rostand Rue Emmanuel Clairefond,49400,SAUMUR,+33 2 41 20 52 59,47.268288,-0.067418,
Aide aux victimes,Tribunal d'instance Cours Manuel ,18200,St Amand Montrond,+33 2 48 96 08 48,46.7206417,2.50673624048,
Bureau d'aide aux victimes de Toulouse,2 Allée Jules Guesde B.P. 7015 ,31068,TOULOUSE CEDEX 7,,43.6603092,1.508642,
Conseil départemental de l'accès au droit de Haute-Marne,TGI de Chaumont 23; rue du Palais ,52000,CHAUMONT,03.25.32.84.20,48.11286,5.136469,
Tribunal pour Enfants de Tours,2 Place Jean-Jaurès  ,37928,TOURS CEDEX 9,+33 2 47 60 26 60,47.3900896,0.6897644,
Tribunal de commerce d'Annecy,19 avenue du Parmelan BP 70259 ,74007,ANNECY CEDEX,+33 4 50 05 05 45,45.905116,6.1320054,
APRES; Relais Enfants-parents,25 Route d'Abbeville  ,80000,Amiens,+33 3 22 22 17 97,49.9060696,2.270165,
Association THEMIS MULHOUSE,6 rue du Sauvage  ,68100,MULHOUSE,03 89 46 25 02,47.7462367,7.3411996,
Tribunal de Commerce de Beauvais,12 rue des teinturiers BP 90458 ,60004,BEAUVAIS CEDEX,+33 3 44 06 74 00,49.42951,2.068495,
Point d'accès au droit de Le Marin,Mairie Rue Ozman Duquesnay ,97290,LE MARIN,+33 5 96 74 90 02,14.46944,-60.86583,
Consultations avocats Jeunes 16-25 ans,Mission Locale Castellane 67 Avenue de Toulon ,13006,Marseille,+33 4 95 08 11 40,43.285076,5.389326,
Association de Reclassement Social,Maison de Justice et du Droit 57 Place du Forum ,73000,Chambéry-le-Haut,,45.5929929,5.919641,
Centre de semi-liberté de Lyon,20 rue Pierre Sémard  ,69007,LYON,+33 4 72 71 53 70,45.741946,4.843706,
Centre de semi-liberté de Gagny,38-42 avenue Aristide Briand  ,93220,GAGNY,+33 1 43 81 82 16,48.881262,2.534231,
Etablissement spécialisé pour mineurs de Lavaur,Site de Bel Air  ,81500,LAVAUR,+33 5 63 34 99 17,43.686078,1.810384,
Etablissement spécialisé pour mineurs de Quiévrechain,Zone des vanneaux RN29 ,59920,QUIEVRECHAIN,,50.395478,3.665288,
Délégué du Médiateur de Tarascon,  ,13150,TARASCON,,43.8080061,4.662165,
Commission départementale de conciliation de Guyane,DDE Service Habitat rue du Port BP 6003,97306,CAYENNE CEDEX,+33 5 94 39 80 00,4.9227,-52.3269,
Commission Départementale de Conciliation de la Réunion,DDE Service Habitat 2 rue Juliette Dodu ,97406,ST DENIS CEDEX 9,+33 2 62 40 26 26,-20.882057,55.450675,
Commission départementale de conciliation du Loiret,Cité administrative Coligny 131 rue Faubourg Bannier ,45042,ORLEANS CEDEX 1,+33 2 38 42 42 52,47.9200688,1.8982165,
Pôle territorial de formation PJJ Antilles-Guyane,18; rue Ernest Desproge  ,97200,FORT-DE-FRANCE,0596.73.04.36,14.6029219,-61.0695467,
Commission départementale de conciliation de Bouches-du-Rhône (baux d'habitation),Direction départementale de la cohésion sociale 66 A Rue Saint Sébastien ,13281,MARSEILLE CEDEX 06,+33 4 91 00 57 95,43.283015,5.383931,
Centre de semi-liberté de Besançon,8 bis rue Eugène Savoye  ,25000,BESANCON,+33 3 81 88 10 37,47.250971,6.02218,
Centre de semi-liberté de Grenoble,51 rue de l'Abbé Grégoire  ,38000,GRENOBLE,+33 4 76 21 51 91,45.184549,5.71192,
Etablissement spécialisé pour mineurs de Porcheville,Rue de Rouen Chemin de la Vallée aux Cailloux ,78440,PORCHEVILLE,,48.988792,1.76312,
Centre de semi-liberté de Maxéville,63 rue de la République  ,54320,MAXEVILLE,+33 3 83 35 28 67,48.711519,6.148134,
Permanence d'information et d'orientation juridiques,1 place Jacques Moreau centre social rural ,72450,MONTFORT-LE-GESNOIS,02 43 54 10 37,48.048261,0.40143,
Cour Administrative d'Appel de Nancy,6 Rue du Haut Bourgeois Case Officielle 15 ,54035,NANCY CEDEX,+33 3 83 35 05 06,48.698333,6.177619,
Conseil Département d'Accès au Droit de l'Aveyron,Tribunal de Grande Instance Palais de Justice Boulevard de Guizard,12003,Rodez Cedex,+33 5 65 73 43 00,44.357107,2.58644,
Conseil Départemental d'Accès au Droit de l'Ariège,Tribunal de Grande Instance 14 Rue du Rocher BP 78,9008,FOIX CEDEX,05 61 02 19 34,42.965934,1.605293,
Tribunal de Commerce de Nice,6 Rue Désiré Niel B.P. 1757 ,6016,NICE CEDEX 1,+33 4 93 92 87 87,43.7000385,7.2759159,
Conseil de Prud'hommes de Pointe-à-Pitre,7 Rue Victor Hugues  ,97110,POINTE A PITRE,+33 5 90 82 03 16,16.237983,-61.534893,
Point Info Famille Corderie Vieux Port,33 boulevard de la Corderie  ,13007,MARSEILLE,+33 4 96 11 27 30,43.290389,5.36958,
Point Info Famille de la Commune d'Uzerche,place de la Libération  ,19140,UZERCHE,+33 5 55 73 17 00,45.424407,1.562898,
Bureau d'aide aux victimes de Saint-Denis-de-la-Réunion,5 Avenue André Malraux B.P. 338 ,97400,SAINT-DENIS-DE-LA-RÉUNION,,-20.8883441,55.465653,
Tribunal de Commerce de Grenoble,Place Firmin Gautier B.P. 150 ,38019,GRENOBLE CEDEX 1,+33 4 56 58 50 50,45.1908688,5.71143,
Bureau d'aide aux victimes de Boulogne-sur-Mer,Place de la Résistance  ,62322,BOULOGNE SUR MER CEDEX,,50.7250177,1.6125044,
Pôle territorial de formation PJJ Marseille (Sud-Est),7; impasse Sylvestre  ,13381,MARSEILLE CEDEX 13,04.91.70.47.27,43.318394,5.3980372,
Bureau d'aide aux victimes de Grenoble,Place Firmin Gautier BP 100 ,38019,GRENOBLE CEDEX 1,,45.1908688,5.71143,
Conseil de Prud'hommes d'Epernay,Palais de Justice 8 Rue des Archers ,51200,EPERNAY,+33 3 26 54 61 76,49.0406705,3.9561728,
Bureau d'aide aux victimes de Pontoise,3 rue Victor Hugo BP 95220 ,95302,CERGY PONTOISE CEDEX,,49.0518084,2.1006419,
Délégué du Médiateur de Saint-Martin-de-Ré,  ,17410,ST MARTIN DE RE,,46.199609,-1.368979,
Maison de la Justice et du Droit Sud-Loire,8 rue Jean-Baptiste Vigier  ,44400,REZÉ,02 51 11 37 00,47.191114,-1.546222,
Point d'accès au droit spécialisé Habitat,Maison du Bas-Montreuil Lounès Matoub 4-6 place de la République ,93100,MONTREUIL,+33 1 48 51 35 12,48.8531678,2.4228287,
Bureau d'aide aux victimes de Nanterre,179-191 Avenue Joliot Curie  ,92020,NANTERRE CEDEX,,48.8970987,2.2176603,
Point d'accès au droit de Saint-Denis La Plaine,Maison de quartier Plaine 120 avenue du Président Wilson; allée Saint Just ,93210,LA PLAINE ST DENIS,+33 1 49 98 15 90,48.932617,2.36645,
Point d'Accès au Droit spécialisé Habitat,Tribunal d'instance 1 Passage des Deux pichets ,93200,Saint-Denis,+33 1 48 13 37 80,48.936057,2.3599236,
Tribunal de Grande Instance de Chartres,3 Rue Saint-Jacques  ,28019,CHARTRES CEDEX,+33 2 37 18 77 00,48.450043,1.486194,
Point d'accès au droit spécialisé Habitat,Atelier de la Rénovation Urbaine 10 avenue Henri Varagnat ,93140,BONDY,+33 1 48 47 21 35,48.9152137,2.4840997,
Point d'accès au droit spécialisé Habitat,Mairie 31 avenue du Président Salvador Allendé ,93000,BOBIGNY,+33 1 41 60 93 13,48.906458,2.445591,
Délégué du Médiateur de Bourg-en-Bresse,34; cours de Verdun  ,1000,BOURG EN BRESSE,+33 4 74 14 01 40,46.2064358,5.2272134,
Délégué du Médiateur d'Annemasse,3; rue du Levant  ,74100,ANNEMASSE,+33 4 50 84 06 70,46.1970608,6.2404992,
Permanences d'information et d'orientation juridiques,15 place de l'église centre social cantonal ,72260,MAROLLES-LES-BRAULTS,02 43 54 10 37,48.25228,0.313516,
Point d'accès au droit,Centre Maternel Le Réau Blanc Route de Chambon,18160,INEUIL,+33 6 85 42 95 14,46.7784715653,2.29819308402,
Point d'accès au droit de Bobigny,Mission Locale La mire de Bobigny-Drancy Rue de la Gaïté ,93000,BOBIGNY,+33 1 48 96 99 89,48.910698,2.436522,
Point d'accès au droit de Montreuil,Point d'accès au Droit du Centre-Ville 12 boulevard Rouget de Lisle ,93100,MONTREUIL,+33 1 48 70 68 67,48.861569,2.440813,
Espace Famille de l'Avallonnais Tonnerrois,8 avenue Victor Hugo  ,89200,AVALLON,,47.491243,3.897062,
Point Info Famille IDSU La Passerelle,* BP 47 ,92293,CHATENAY MALABRY CEDEX,,48.7670302,2.277161,
Relais d'accès au droit de Paris,Centre Beaurepaire 9 rue Beaurepaire ,75010,PARIS,+33 1 53 38 96 20,48.870881,2.36405,
Etablissement spécialisé pour mineurs de Marseille,ZAC de la Valentine Chateau Saint-Antoine ,13011,MARSEILLE,,43.29026,5.471406,
Etablissement spécialisé pour mineurs du Rhône,Rue de Rambion  ,69330,MEYZIEU,+33 4 37 44 09 23,45.760905,4.991855,
Tribunal de Grande Instance de Toulouse,2 Allée Jules Guesde B.P. 7015 ,31068,TOULOUSE CEDEX 7,+33 5 61 33 70 00,43.593022,1.444409,
Tribunal de Grande Instance de Montbéliard,Cité Judiciaire Rue Mozart ,25209,MONTBELIARD CEDEX,+33 3 81 90 70 00,47.5118726,6.7997133,
Tribunal de Grande Instance de Besançon,1 Rue Mégevand B.P. 459 ,25019,BESANCON CEDEX,+33 3 81 61 60 00,47.236418,6.022855,
Tribunal de Grande Instance de Bergerac,Place du Palais B.P. 207 ,24112,BERGERAC CEDEX,+33 5 53 74 40 00,44.85283,0.485636,
Tribunal de Grande Instance de Dijon,Cité Judiciaire 13 Bld Clémenceau   BP 13313 ,21033,DIJON CEDEX,+33 3 80 70 45 00,47.323411,5.045469,
Tribunal de Grande Instance de Châlons-en-Champagne,2 Quai Eugène Perrier  ,51036,CHALONS EN CHAMPAGNE CEDEX,+33 3 26 69 27 27,48.9589712,4.3615452,
Tribunal de Grande Instance de Coutances,Rue du Palais de Justice B.P. 719 ,50207,COUTANCES CEDEX,+33 2 33 76 68 20,49.049118,-1.442756,
Tribunal de Grande Instance d'Angers,Palais de Justice Rue Waldeck Rousseau ,49043,ANGERS CEDEX 01,+33 2 41 20 51 00,47.4712741,-0.5440579,
Tribunal de Grande Instance d'Orléans,7 Rue des Huguenots  ,45044,ORLEANS CEDEX 1,+33 2 38 74 58 34,47.9049637,1.9072668,
Tribunal de Grande Instance de Lons-le-Saunier,11 Rue Pasteur B.P. 20344 ,39015,LONS LE SAUNIER CEDEX,+33 3 84 35 13 00,46.67339,5.556862,
Tribunal de Grande Instance de Bourgoin-Jallieu,10 Rue du Tribunal B.P. 648 ,38317,BOURGOIN JALLIEU CEDEX,+33 4 74 28 78 78,45.586789,5.276511,
Tribunal de Grande Instance de Libourne,22 Rue Thiers B.P. 202 ,33505,LIBOURNE CEDEX,+33 5 57 55 36 80,44.913816,-0.244407,
Tribunal de Grande Instance de Colmar,Place du Marché aux Fruits  ,68027,COLMAR CEDEX,+33 3 89 20 56 00,48.075511,7.3584175,
Tribunal de Grande Instance de Boulogne-sur-Mer,Place de la Résistance  ,62322,BOULOGNE SUR MER CEDEX,+33 3 21 99 61 00,50.725134,1.612177,
Tribunal de Grande Instance de Béthune,Place Lamartine B.P. 716 ,62407,BETHUNE CEDEX,+33 3 21 68 72 00,50.534256,2.638276,
Tribunal de Grande Instance d'Argentan,2 Rue des Anciens Combattants B.P. 70211 ,61202,ARGENTAN CEDEX,+33 2 33 67 97 97,48.743269,-0.019443,
Tribunal de Grande Instance d'Alençon,Place du Maréchal Foch BP 355 ,61014,ALENCON CEDEX,+33 2 33 82 25 00,48.430277,0.0828104,
Tribunal de Grande Instance de Dunkerque,Place du Palais de Justice B.P. 6365 ,59385,DUNKERQUE CEDEX 1,+33 3 28 23 53 00,51.031136,2.374939,
Tribunal de Grande Instance de Vannes,22 Place de la République B.P. 503 ,56019,VANNES CEDEX,+33 2 97 43 77 00,47.656336,-2.761394,
Tribunal de Grande Instance de Strasbourg  Chambre Commerciale,1 Quai Finkmatt B.P. 1030 F ,67070,STRASBOURG CEDEX,+33 3 88 75 27 27,48.5870345,7.7466246,
Tribunal de Grande Instance de Saverne  Chambre Commerciale,7 Rue du Tribunal B.P. 50135 ,67703,SAVERNE CEDEX,+33 3 88 71 61 51,48.74059,7.364851,
